record_id,product_class,title,source_platform,source_page_url,creator,license_id,license_url,license_evidence_url,license_checked_at,duration_seconds,width,height,language,procedure_or_scene,relevance,commercial_use,modification,redistribution_rule,personality_or_privacy,status,status_reason,reviewer_1,reviewer_2,local_file_sha256,notes
washing-021,Washing Machine,Pressure washer rotary attachment in slow motion.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pressure_washer_rotary_attachment_in_slow_motion.webm,andycivil Edited down from the original by Veikk0.ma,CC BY 3.0,https://creativecommons.org/licenses/by/3.0/,https://commons.wikimedia.org/wiki/File:Pressure_washer_rotary_attachment_in_slow_motion.webm,2026-07-21,91.726,1280,720,und,washing machine,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,development_candidate; variant=480p.vp9.webm; Slow motion footage of a pressure washer rotary attachment in action.
washing-022,Washing Machine,Pressure washing screamer.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pressure_washing_screamer.webm,ObserveOwl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,https://commons.wikimedia.org/wiki/File:Pressure_washing_screamer.webm,2026-07-21,36.44,1280,720,und,washing machine,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=480p.vp9.webm; An example of an w:Internet screamer , in which a video of a floor tile being cleaned by a pressure washer is interrupted by an image of a scary face of a zombie statue and a loud scream."
washing-023,Washing Machine,Skoda Yeti.ogv,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Skoda_Yeti.ogv,Nozilla,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:Skoda_Yeti.ogv,2026-07-21,3.692,1280,720,und,washing machine,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,development_candidate; variant=480p.vp9.webm; Video of headlight washers Skoda Yeti
washing-024,Washing Machine,""" LEATHERNECKS ON PARADE "" 1942 UNITED STATES MARINE CORPS & JOE E. BROWN PROMO GG13165.webm",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:%22_LEATHERNECKS_ON_PARADE_%22_1942_UNITED_STATES_MARINE_CORPS_%26_JOE_E._BROWN_PROMO_GG13165.webm,USMC,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,https://commons.wikimedia.org/wiki/File:%22_LEATHERNECKS_ON_PARADE_%22_1942_UNITED_STATES_MARINE_CORPS_%26_JOE_E._BROWN_PROMO_GG13165.webm,2026-07-21,700.788,854,480,und,washing machine,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=wikimedia_derivative; “Leathernecks on Parade” is a short recruitment film for the United States Marine Corps, that shows the USMC at work, on maneuvers, at sea, and on parade. The first part shows the life of new recruits at the Marine Corps Recruit Depot in San Diego, capturing everything from ceremonial marches, physical training, marksmanship, and obstacle courses to military drills and maneuvers in both land and sea settings. A second short film features American actor Joe E. Brown, who shares his personal exper"
washing-025,Washing Machine,About Fallout (1963).webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:About_Fallout_(1963).webm,"U.S. Department of Defense, Office of Civil Defense",Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://commons.wikimedia.org/wiki/File:About_Fallout_(1963).webm,2026-07-21,1413.381,640,480,und,washing machine,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,development_candidate; variant=wikimedia_derivative; Closed captions are available for this media file.
washing-026,Washing Machine,Mining and Preparation of Anthracite Coal.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Mining_and_Preparation_of_Anthracite_Coal.webm,Handy (Jam) Organization,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://commons.wikimedia.org/wiki/File:Mining_and_Preparation_of_Anthracite_Coal.webm,2026-07-21,534.541,640,480,und,washing machine,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=wikimedia_derivative; Underground mining scenes Sequence shows miners leaving work, washing up and going home to greet families."
washing-027,Washing Machine,SPINNING SLINKY - Punjabi.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:SPINNING_SLINKY_-_Punjabi.webm,Arvind Gupta,CC BY 3.0,https://creativecommons.org/licenses/by/3.0/,https://commons.wikimedia.org/wiki/File:SPINNING_SLINKY_-_Punjabi.webm,2026-07-21,221.941,640,480,und,washing machine,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,development_candidate; variant=wikimedia_derivative; With the help of a broken plastic slinky you can make a very beautiful spinning toy. Insert two rubber plugs at the ends of a 10-cm long PVC pipe. Poke a wooden skewer through the two plugs. Fold twenty spirals of a broken plastic slinky into a flower and tape them. There will be a hole on the top of this flower. Place the slinky flower on the PVC pipe and glue it in place. Make a propeller from a thick plastic sheet. The blades are lifted up to catch the breeze. Press fit this propeller in the 
vacuum-003,Vacuum,Robot vacuum cleaner - Japan - 2024 June 24.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Robot_vacuum_cleaner_-_Japan_-_2024_June_24.webm,Nesnad,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://commons.wikimedia.org/wiki/File:Robot_vacuum_cleaner_-_Japan_-_2024_June_24.webm,2026-07-21,15.45,3840,2160,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,source_disjoint_test_candidate; variant=480p.vp9.webm; Robot vacuum cleaner (ロボット掃除機)
vacuum-004,Vacuum,Staubsauger Henry Plus! 170 Breakdown.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Staubsauger_Henry_Plus!_170_Breakdown.webm,DYVER,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,https://commons.wikimedia.org/wiki/File:Staubsauger_Henry_Plus!_170_Breakdown.webm,2026-07-21,16.6,1080,1440,und,vacuum cleaner,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,source_disjoint_test_candidate; variant=480p.vp9.webm; Schrift für Schrift Fotobearbeitung
vacuum-005,Vacuum,Armenian Sign Language (ArSL) - փոշեկուլ - vacuum cleaner.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Armenian_Sign_Language_(ArSL)_-_%D6%83%D5%B8%D5%B7%D5%A5%D5%AF%D5%B8%D6%82%D5%AC_-_vacuum_cleaner.webm,"Operator : Lusine Bekaryan, Video Editor : Armine Bekaryan, Sign Language Interpreter : Gohar Melikyan for Wikimedia Armenia",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,https://commons.wikimedia.org/wiki/File:Armenian_Sign_Language_(ArSL)_-_%D6%83%D5%B8%D5%B7%D5%A5%D5%AF%D5%B8%D6%82%D5%AC_-_vacuum_cleaner.webm,2026-07-21,6.16,1920,1080,und,vacuum cleaner,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"source_disjoint_test_candidate; variant=480p.vp9.webm; This is the sign of «փոշեկուլ» (English: vacuum cleaner) word/phrase in Armenian Sign Language (ArSL) . .mw-parser-output .see-also{background:var(--background-color-interactive-subtle,#f8f9fa);margin:1em 0;border:1px solid var(--border-color-subtle,#c8ccd1);padding:2px;color:var(--color-base,#202122);clear:left;overflow:hidden} See also: Armenian Sign Language dictionary in Armenian Wiktionary and Armenian Sign Language sign videos ."
vacuum-006,Vacuum,NASA Lander to Test Vacuum Cleaner on Moon for Sample Collection (Dennis Harris LPV).webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:NASA_Lander_to_Test_Vacuum_Cleaner_on_Moon_for_Sample_Collection_(Dennis_Harris_LPV).webm,NASA Marshall Space Flight Center,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,https://commons.wikimedia.org/wiki/File:NASA_Lander_to_Test_Vacuum_Cleaner_on_Moon_for_Sample_Collection_(Dennis_Harris_LPV).webm,2026-07-21,113.97,1920,1080,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=480p.vp9.webm; A technology demonstration flying aboard the next delivery for NASA’s CLPS (Commercial Lunar Payload Services) initiative could change how research teams collect and study soil and rock samples on other planetary bodies. Lunar PlanetVac, or LPV, is one of 10 payloads set to be carried to the Moon by the Blue Ghost 1 lunar lander in 2025. Developed by Honeybee Robotics, a Blue Origin company of Altadena, California, LPV is designed to, essentially, operate as a vacuum cleaner with a pneumatic, co"
vacuum-007,Vacuum,Sparking commutator.ogv,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sparking_commutator.ogv,Malenki,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:Sparking_commutator.ogv,2026-07-21,59.5,1920,1080,und,vacuum cleaner,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,development_candidate; variant=480p.vp9.webm; Commutator sparking of a 1600W vacuum cleaner motor with interwinding fault. The rpm are partly altered during the recording.
vacuum-008,Vacuum,A day in the life of NEATO our cleaning bot.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_day_in_the_life_of_NEATO_our_cleaning_bot.webm,George Buitelaar,CC BY 3.0,https://creativecommons.org/licenses/by/3.0/,https://commons.wikimedia.org/wiki/File:A_day_in_the_life_of_NEATO_our_cleaning_bot.webm,2026-07-21,123.812,1280,720,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,development_candidate; variant=480p.vp9.webm; NEATO our cleaning bot with an oldtime famous ragtime song. en:The Entertainer (rag) by Scott Joplin Performed by: Adam Cuerden CC-BY-3.0 licence http://imslp.org/wiki/The_Entertainer_%28Joplin%2C_Scott%29
vacuum-009,Vacuum,Vacuuming with Snickerdoodle (GEDC2330).webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Vacuuming_with_Snickerdoodle_(GEDC2330).webm,Trougnouf,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://commons.wikimedia.org/wiki/File:Vacuuming_with_Snickerdoodle_(GEDC2330).webm,2026-07-21,41.536,1280,720,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,development_candidate; variant=480p.vp9.webm; Vacuuming with Snickerdoodle
vacuum-010,Vacuum,Vorwerk Kobold VR100 in Zeitraffer im Büro.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Vorwerk_Kobold_VR100_in_Zeitraffer_im_B%C3%BCro.webm,Marcel B,CC BY 3.0,https://creativecommons.org/licenses/by/3.0/,https://commons.wikimedia.org/wiki/File:Vorwerk_Kobold_VR100_in_Zeitraffer_im_B%C3%BCro.webm,2026-07-21,74.678,1280,720,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=480p.vp9.webm; Um die Büroeinrichtung, die Katzenklos und was sonst noch so im Weg ist in Zeitraffer. Er wäre jetzt auch in die restliche Wohnung gefahren. Das habe ich mit einem Sperrband blockiert."
vacuum-011,Vacuum,Standwerkers hebben hoogste woord tijdens nationaal concours-510005.ogv,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Standwerkers_hebben_hoogste_woord_tijdens_nationaal_concours-510005.ogv,Polygoon-Profilti (producent) / Nederlands Instituut voor Beeld en Geluid (beheerder),CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:Standwerkers_hebben_hoogste_woord_tijdens_nationaal_concours-510005.ogv,2026-07-21,114.939,768,576,und,vacuum cleaner,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=480p.vp9.webm; Standwerkers hebben hoogste woord tijdens nationaal concours; Bioscoopjournaals waarin Nederlandse onderwerpen van een bepaalde week worden gepresenteerd.; Aandacht voor de wijze waarop marktkooplui hun klanten lokken tijdens het nationale standwerkersconcours in Scheveningen. SHOTS: overzicht concoursterrein, met o.a. toeschouwers; diverse marktlieden proberen kopers te trekken, man demonstreert stofzuiger, vrouw probeert bloemen en planten te verkopen, horlogeverkoper en pannenverkoper."
vacuum-012,Vacuum,Waarom piekuren^ Weeknummer 50-45 - Open Beelden - 30705.ogv,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Waarom_piekuren%5E_Weeknummer_50-45_-_Open_Beelden_-_30705.ogv,Nederlands Instituut voor Beeld en Geluid,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:Waarom_piekuren%5E_Weeknummer_50-45_-_Open_Beelden_-_30705.ogv,2026-07-21,158.44,384,288,und,vacuum cleaner,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=240p.vp9.webm; Newsreels in which Dutch subjects of a certain week are presented. After the war the use of electricity increased enormously. At certain fixed times every 24 hours the maximum amount of electricity is consumed. For the power plants, that could not renewed and expanded during and because of the war, the demand is becoming too much. That's why people are asked during a national campaign to use as little electricity as possible during the so-called peak hours. These are roughly between 7am and 8am "
vacuum-013,Vacuum,"Artemis IV Liquid Oxygen Tank Constructed, Moves to Next Phase of Production (MAF 20260526 CS4 LOX VAC to CellD).webm",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Artemis_IV_Liquid_Oxygen_Tank_Constructed,_Moves_to_Next_Phase_of_Production_(MAF_20260526_CS4_LOX_VAC_to_CellD).webm",NASA Michoud Assembly Facility,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"https://commons.wikimedia.org/wiki/File:Artemis_IV_Liquid_Oxygen_Tank_Constructed,_Moves_to_Next_Phase_of_Production_(MAF_20260526_CS4_LOX_VAC_to_CellD).webm",2026-07-21,213.597,3840,2160,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=480p.vp9.webm; Teams at NASA’s Michoud Assembly Facility in New Orleans use an overhead crane to lift a 51-foot-tall liquid oxygen tank out of the vertical assembly center on May 26. The liquid oxygen tank will form part of the SLS (Space Launch System) rocket for NASA’s Artemis IV mission to the Moon. It will hold more than 196,000 gallons of super-cold liquid oxygen; and next, technicians with Boeing, SLS core stage prime contractor, and NASA will perform dimensional inspections and install internal baffles "
vacuum-014,Vacuum,Ivanka Vacuuming.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Ivanka_Vacuuming.webm,MarylandGeoffrey,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,https://commons.wikimedia.org/wiki/File:Ivanka_Vacuuming.webm,2026-07-21,3.57,2160,3840,und,vacuum cleaner,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,development_candidate; variant=480p.vp9.webm; Ivanka Vacuuming was a performance installation by Jennifer Rubell
vacuum-015,Vacuum,STORIE Thermal Vacuum Test at NASA Goddard Space Flight Center (SVS14874 060925 TVAC-Part1 4K YouTube).webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:STORIE_Thermal_Vacuum_Test_at_NASA_Goddard_Space_Flight_Center_(SVS14874_060925_TVAC-Part1_4K_YouTube).webm,NASA's Scientific Visualization Studio - NASA/Lacey Young,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,https://commons.wikimedia.org/wiki/File:STORIE_Thermal_Vacuum_Test_at_NASA_Goddard_Space_Flight_Center_(SVS14874_060925_TVAC-Part1_4K_YouTube).webm,2026-07-21,292.978,3840,2160,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=480p.vp9.webm; B-Roll - Part 1:STORIE team members prepare the instrument for thermal vacuum testing in the Integration and Test Complex at NASA’s Goddard Space Flight Center in Greenbelt, Maryland.Credit: NASA/Lacey Young"
vacuum-016,Vacuum,STORIE Thermal Vacuum Test at NASA Goddard Space Flight Center (SVS14874 061025 TVAC-Part2 4K YouTube).webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:STORIE_Thermal_Vacuum_Test_at_NASA_Goddard_Space_Flight_Center_(SVS14874_061025_TVAC-Part2_4K_YouTube).webm,NASA's Scientific Visualization Studio - NASA/Beth Anthony,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,https://commons.wikimedia.org/wiki/File:STORIE_Thermal_Vacuum_Test_at_NASA_Goddard_Space_Flight_Center_(SVS14874_061025_TVAC-Part2_4K_YouTube).webm,2026-07-21,571.826,3840,2160,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=480p.vp9.webm; B-Roll - Part 2:STORIE team members prepare the instrument for thermal vacuum testing in the Integration and Test Complex at NASA’s Goddard Space Flight Center in Greenbelt, Maryland.Credit: NASA/Beth Anthony"
vacuum-017,Vacuum,Alabama Rally Against Injustice protest in Hoover 6-6-20.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Alabama_Rally_Against_Injustice_protest_in_Hoover_6-6-20.webm,Starnes Media,CC BY 3.0,https://creativecommons.org/licenses/by/3.0/,https://commons.wikimedia.org/wiki/File:Alabama_Rally_Against_Injustice_protest_in_Hoover_6-6-20.webm,2026-07-21,105.928,1920,1080,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=480p.vp9.webm; Alabama Rally Against Injustice organizer Celida Soto talks about what her group wants to achieve with protests throughout the state after a protest at Hoover City Hall in Hoover, Alabama, on Saturday, June 6, 2020."
vacuum-018,Vacuum,Vacuum Cannon.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Vacuum_Cannon.webm,Alejandro Garcia,CC BY 3.0,https://creativecommons.org/licenses/by/3.0/,https://commons.wikimedia.org/wiki/File:Vacuum_Cannon.webm,2026-07-21,22.851,1920,1080,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=480p.vp9.webm; Video of a vacuum cannon consisting of a ping pong ball placed at the end of a shock tube, fired into an aluminum can."
vacuum-019,Vacuum,Hoover Grandchildren Playing Outside (31-MP-613).webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Hoover_Grandchildren_Playing_Outside_(31-MP-613).webm,Lou Henry Hoover,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,https://commons.wikimedia.org/wiki/File:Hoover_Grandchildren_Playing_Outside_(31-MP-613).webm,2026-07-21,138.29,872,480,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=wikimedia_derivative; This is a Kodacolor home movie that includes images of Margaret (Peggy Ann) Hoover; Herbert (Pete) Hoover, III; people boarding an airplane, and the airplane in flight."
vacuum-020,Vacuum,Interview with Nan Hoover by Willem van Weelden.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Interview_with_Nan_Hoover_by_Willem_van_Weelden.webm,Netherlands Media Art Institute,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:Interview_with_Nan_Hoover_by_Willem_van_Weelden.webm,2026-07-21,1367.04,768,576,und,vacuum cleaner,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,development_candidate; variant=480p.vp9.webm; Interview with Nan Hoover by Willem van Weelden
vacuum-021,Vacuum,Observation-of-Live-Ticks-(Haemaphysalis-flava)-by-Scanning-Electron-Microscopy-under-High-Vacuum-pone.0032676.s002.ogv,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Observation-of-Live-Ticks-(Haemaphysalis-flava)-by-Scanning-Electron-Microscopy-under-High-Vacuum-pone.0032676.s002.ogv,"Ishigaki Y, Nakamura Y, Oikawa Y, Yano Y, Kuwabata S, Nakagawa H, Tomosugi N, Takegami T",CC BY 2.5,,https://commons.wikimedia.org/wiki/File:Observation-of-Live-Ticks-(Haemaphysalis-flava)-by-Scanning-Electron-Microscopy-under-High-Vacuum-pone.0032676.s002.ogv,2026-07-21,82.252,640,480,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=480p.vp9.webm; Movie of a live tick in SEM. This movie consists of three sections; sample preparation, motion of a tick in SEM and its living motion after SEM observation are shown."
vacuum-022,Vacuum,Rodin coil - 120 vac = Flying magnets... separating neodymium magnets via Rodin coil (TEST12).webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Rodin_coil_-_120_vac_%3D_Flying_magnets..._separating_neodymium_magnets_via_Rodin_coil_(TEST12).webm,rwg42985,CC BY 3.0,https://creativecommons.org/licenses/by/3.0/,https://commons.wikimedia.org/wiki/File:Rodin_coil_-_120_vac_%3D_Flying_magnets..._separating_neodymium_magnets_via_Rodin_coil_(TEST12).webm,2026-07-21,599.945,640,480,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=wikimedia_derivative; Here I test the affects of my Rodin coil with 120 Vac, 60Hz it ripped magnets apart!!! Crazy. The first time I did it I just about got my eye taken out! Be Careful!!! Check out more here: http://www.markorodin.com/ The math involved in the coil design is amazing!!! READ IT!!! You must understand the math to make high quality coils!!! This is a just for fun project! I will be making more coils and testing them with things like this! Not too scientific in this video but having fun learning! Enjoy "
vacuum-023,Vacuum,The Story of Hoover Dam.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:The_Story_of_Hoover_Dam.webm,en:USDOI,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,https://commons.wikimedia.org/wiki/File:The_Story_of_Hoover_Dam.webm,2026-07-21,1657.091,640,480,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=wikimedia_derivative; National Archives and Records Administration - ARC Identifier 37058 / Local Identifier 115.31 - The story of Hoover Dam - Department of the Interior. Bureau of Reclamation. (05/18/1981 - ). Explains the overwhelming need to control and regulate the raging waters of the Colorado River; the 1928 passage of the Boulder Canyon Project authorizing construction of the Hoover Dam; the ensuing construction of diversion tunnels and then the dam itself; building of support facilities, such as a steel fabr"
vacuum-024,Vacuum,Vacuum fluctuations revealed through spontaneous parametric down-conversion.ogv,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Vacuum_fluctuations_revealed_through_spontaneous_parametric_down-conversion.ogv,Denysbondar,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:Vacuum_fluctuations_revealed_through_spontaneous_parametric_down-conversion.ogv,2026-07-21,8.127,960,540,und,vacuum cleaner,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"development_candidate; variant=480p.vp9.webm; The video of an experiment showing vacuum fluctuations amplified by spontaneous parametric down-conversion (SPDC). A blue laser is used as the pump, and it is visible on the left. The red ring is generated by SPDC. Small fluctuations in the blue spot are due to camera noise, whereas much more pronounced fluctuations in the red ring (especially visible in the dimmer part of the ring) are amplified vacuum fluctuations, as predicted by the theory of SPDC."
vacuum-025,Vacuum,Herbert Hoover video montage.ogv,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Herbert_Hoover_video_montage.ogv,Wikimedia contributor,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://commons.wikimedia.org/wiki/File:Herbert_Hoover_video_montage.ogv,2026-07-21,21.528,480,360,und,vacuum cleaner,machine_candidate,allowed,allowed,attribution/license terms apply,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,development_candidate; variant=240p.vp9.webm; 
vacuum-026,Vacuum,Vacuum Packaging Machine.webm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Vacuum_Packaging_Machine.webm,LocalInformation,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:Vacuum_Packaging_Machine.webm,2026-07-21,83.183,640,360,und,vacuum cleaner,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,development_candidate; variant=wikimedia_derivative; This Video demonstrates vacuum packaging of organic rice.
printer-002,Printer,UV inkjet printing on letter box.ogv,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:UV_inkjet_printing_on_letter_box.ogv,Akaniji,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:UV_inkjet_printing_on_letter_box.ogv,2026-07-21,60.06,900,720,und,inkjet printer,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,source_disjoint_test_candidate; variant=480p.vp9.webm; 郵便受けに対して直接印刷するUVインクジェットプリンタ MIMAKI UJF-3042HG
printer-003,Printer,"Electronica 2025, Bangalore International Exhibition Centre, 16.webm",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Electronica_2025,_Bangalore_International_Exhibition_Centre,_16.webm",Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,"https://commons.wikimedia.org/wiki/File:Electronica_2025,_Bangalore_International_Exhibition_Centre,_16.webm",2026-07-21,95.404,1920,1080,und,laser printer,machine_candidate,allowed,allowed,share-alike attribution required,pending_content_screen,owner_authorized_candidate,Open-license video; pending automated scope and quality screening,Codex-machine-prescreen,,,"source_disjoint_test_candidate; variant=480p.vp9.webm; Electronica, Productronica and Laser World of Photonics India (2025), Bangalore International Exhibition Centre"
